Profit Ratio,City,Customer ID,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Postal Code,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Quantity ordered new,Region (group),Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State or Province,Unit Price
-0.803427562,Terre Haute,1776,Charlotte Patterson,Consumer,0.06,1,2011-08-04,89946,Medium,47802,0.4,Office Supplies,Small Box,Xerox 1928,Paper,-18.1896,4,Central,Central,20164,22.64,2011-08-07,Regular Air,6.26,Indiana,5.28
0.076889085,Enid,1748,Helen Simpson,Consumer,0.06,1,2011-05-15,87248,Medium,73703,0.38,Office Supplies,Small Box,Xerox 1881,Paper,10.44,11,Central,Central,18800,135.78,2011-05-16,Regular Air,6.47,Oklahoma,12.28
0.543269909,Eagle Pass,1127,Ray Grady,Consumer,0.07,1,2013-08-24,87228,Medium,78852,0.38,Office Supplies,Small Box,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Envelopes,238.35424,7,Central,Central,22053,438.74,2013-08-26,Regular Air,19.99,Texas,60.98
-4.265287049,Oakdale,3069,Tiffany Merrill,Consumer,0.08,1,2013-05-17,88194,Medium,55128,0.4,Office Supplies,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,-159.735,11,Central,Central,25515,37.45,2013-05-19,Regular Air,6.27,Minnesota,3.36
-0.060726043,Waxahachie,1145,Alvin B Winstead,Consumer,0.08,1,2013-07-04,87771,Medium,75165,0.39,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,-19.969152,14,Central,Central,23819,328.84,2013-07-06,Regular Air,12.98,Texas,24.92
0.107890998,Terre Haute,1776,Charlotte Patterson,Consumer,0.08,1,2011-08-04,89946,Medium,47802,0.37,Office Supplies,Small Box,Xerox 1939,Paper,38.8796,20,Central,Central,20165,360.36,2011-08-06,Regular Air,9.54,Indiana,18.97
-0.170571602,Dearborn Heights,1974,Robert Brantley,Consumer,0.09,1,2010-05-20,89040,Medium,48127,0.58,Office Supplies,Small Box,Kensington 6 Outlet Guardian Standard Surge Protector,Appliances,-16.89,5,Central,Central,18795,99.02,2010-05-21,Regular Air,6.32,Michigan,20.48
0.663968566,Lufkin,1368,Patsy Harmon,Consumer,0.09,1,2010-03-23,90514,Medium,75901,0.35,Office Supplies,Small Box,Presstex Flexible Ring Binders,Binders and Binder Accessories,16.898,6,Central,Central,26034,25.45,2010-03-25,Regular Air,1.49,Texas,4.55
-0.707317073,Creve Coeur,1765,Ralph Woods Scott,Consumer,0.09,1,2012-07-18,89783,Medium,63141,0.39,Office Supplies,Small Box,Avery 507,Labels,-2.03,1,Central,Central,22563,2.87,2012-07-19,Regular Air,0.5,Missouri,2.88
0.186655226,Clinton,1817,Michele Bennett,Consumer,0.1,1,2012-10-09,85997,Medium,49236,0.36,Office Supplies,Small Box,Tuff Stuff™ Recycled Round Ring Binders,Binders and Binder Accessories,3.58938,4,Central,Central,23001,19.23,2012-10-11,Regular Air,1.49,Michigan,4.82
-1.748086643,Franklin Park,2708,Betsy Wilder,Consumer,0.01,1,2012-01-04,89243,Medium,60131,0.59,Office Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pens & Art Supplies,-106.5284,5,Central,Central,25620,60.94,2012-01-06,Regular Air,8.99,Illinois,11.66
-0.3596,Franklin Park,2708,Betsy Wilder,Consumer,0.06,1,2012-01-04,89243,Medium,60131,0.6,Office Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,-7.9112,2,Central,Central,25621,22,2012-01-06,Regular Air,2.89,Illinois,10.48
-0.007761966,Ponca City,2644,Alfred Moran,Consumer,0,1,2012-04-22,87507,Medium,74601,0.56,Office Supplies,Wrap Bag,Newell 310,Pens & Art Supplies,-0.060000000,4,Central,Central,21433,7.73,2012-04-23,Regular Air,0.7,Oklahoma,1.76
0.69,Detroit,1975,Jennifer Grant,Consumer,0.03,1,2013-07-28,89045,Medium,48227,0.39,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,35.6868,13,Central,Central,20238,51.72,2013-07-30,Regular Air,0.71,Michigan,3.78
0.69,Brookings,2048,Ricky Dougherty,Consumer,0.04,1,2013-06-08,88230,Medium,57006,0.36,Office Supplies,Wrap Bag,Rediform S.O.S. Phone Message Books,Paper,29.8977,9,Central,Central,22199,43.33,2013-06-11,Regular Air,0.8,South Dakota,4.98
-0.133661302,Mason City,2890,Harry Berger,Consumer,0.04,1,2012-12-30,90021,Medium,50401,0.54,Office Supplies,Wrap Bag,"Advantus Push Pins, Aluminum Head",Rubber Bands,-16.03,20,Central,Central,26116,119.93,2012-12-31,Regular Air,3.37,Iowa,5.81
0.261934892,Lubbock,1367,James Hunter,Consumer,0.06,1,2011-08-13,90516,Medium,79424,0.37,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,5.7128,15,Central,Central,20729,21.81,2011-08-14,Regular Air,0.7,Texas,1.48
0.376596877,Edina,2448,Melanie Morrow,Consumer,0.07,1,2012-05-30,87792,Medium,55410,0.6,Office Supplies,Wrap Bag,Newell 315,Pens & Art Supplies,42.45,20,Central,Central,24216,112.72,2012-05-30,Regular Air,0.96,Minnesota,5.98
-1.030597400,Clinton,1817,Michele Bennett,Consumer,0,1,2012-09-24,85996,Not Specified,49236,0.59,Office Supplies,Large Box,Euro Pro Shark Stick Mini Vacuum,Appliances,-219.61,3,Central,Central,23457,213.09,2012-09-26,Regular Air,49,Michigan,60.98
-3.081254936,Lancaster,1108,Dwight Bishop,Consumer,0.07,1,2013-06-15,86419,Not Specified,75146,0.84,Office Supplies,Large Box,Tennsco Commercial Shelving,Storage & Organization,-858.376,13,Central,Central,19862,278.58,2013-06-17,Regular Air,35,Texas,20.34
-0.944715433,Dallas,1106,Maxine Collier Grady,Consumer,0.07,1,2013-06-15,13383,Not Specified,75220,0.84,Office Supplies,Large Box,Tennsco Commercial Shelving,Storage & Organization,-1072.97,53,Central,Central,1862,1135.76,2013-06-17,Regular Air,35,Texas,20.34
-1.628037223,Hopkins,1537,Paul Cowan,Consumer,0.08,1,2013-01-19,90426,Not Specified,55305,0.82,Office Supplies,Large Box,"Carina Mini System Audio Rack, Model AR050B",Storage & Organization,-685.7944,4,Central,Central,19660,421.24,2013-01-20,Regular Air,35,Minnesota,110.98
-0.235333783,Mason City,2795,Harry Burns,Consumer,0,1,2013-10-01,87566,Not Specified,50401,0.57,Office Supplies,Medium Box,Eldon Simplefile® Box Office®,Storage & Organization,-27.92,9,Central,Central,21204,118.64,2013-10-02,Regular Air,6.27,Iowa,12.44
0.245187406,Wheeling,591,Evelyn Blair,Consumer,0.08,1,2011-08-28,86316,Not Specified,60090,0.5,Office Supplies,Medium Box,Holmes HEPA Air Purifier,Appliances,45.7912,9,Central,Central,18085,186.76,2011-08-30,Regular Air,5.94,Illinois,21.78
0.067863818,Creve Coeur,1765,Ralph Woods Scott,Consumer,0,1,2010-11-04,89777,Not Specified,63141,0.35,Office Supplies,Small Box,Avery Binding System Hidden Tab™ Executive Style Index Sets,Binders and Binder Accessories,3.5581,8,Central,Central,25054,52.43,2010-11-05,Regular Air,4.97,Missouri,5.77
-0.111166997,Minneapolis,2955,James Levine,Consumer,0,1,2013-09-20,86430,Not Specified,55407,0.4,Office Supplies,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,-12.9076,3,Central,Central,22770,116.11,2013-09-22,Regular Air,14.72,Minnesota,35.89
0.514090622,Garden City,2073,Evan Kelley,Consumer,0.01,1,2013-11-07,88566,Not Specified,48135,0.37,Office Supplies,Small Box,Avery 510,Labels,9.75744,5,Central,Central,26086,18.98,2013-11-08,Regular Air,0.5,Michigan,3.75
0.337476809,Sioux City,2891,Amanda Wright,Consumer,0.02,1,2013-03-23,90022,Not Specified,51106,0.36,Office Supplies,Small Box,Avery Durable Binders,Binders and Binder Accessories,10.914,11,Central,Central,24949,32.34,2013-03-25,Regular Air,1.49,Iowa,2.88
0.008257053,Chicago,1682,Julie Edwards,Consumer,0.02,1,2011-05-11,56710,Not Specified,60611,0.57,Office Supplies,Small Box,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,5.71,49,Central,Central,7936,691.53,2011-05-12,Regular Air,5.5,Illinois,13.43
0.036781757,Conroe,1683,Wesley Corbett,Consumer,0.02,1,2013-05-11,90616,Not Specified,77301,0.57,Office Supplies,Small Box,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,5.71,11,Central,Central,25936,155.24,2013-05-12,Regular Air,5.5,Texas,13.43
-2.015304997,Port Huron,3001,Anthony Foley,Consumer,0.03,1,2010-09-17,87043,Not Specified,48060,0.37,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,-237.544,21,Central,Central,23836,117.87,2010-09-19,Regular Air,7.78,Michigan,5.4
0.113937575,Omaha,427,Annie McLaughlin,Consumer,0.03,1,2013-01-25,88484,Not Specified,68104,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,7.62926,8,Central,Central,21748,66.96,2013-01-27,Regular Air,4.71,Nebraska,7.84
-4.252934132,Moore,2433,Debra P May,Consumer,0.03,1,2013-03-15,89100,Not Specified,73160,0.4,Office Supplies,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,-35.512,2,Central,Central,25431,8.35,2013-03-15,Regular Air,6.27,Oklahoma,3.36
0.69,Kingsville,1538,Ryan Rosen,Consumer,0.03,1,2012-04-29,90423,Not Specified,78363,0.38,Office Supplies,Small Box,Xerox 1917,Paper,426.6753,13,Central,Central,20378,618.37,2012-04-30,Regular Air,5.97,Texas,48.91
-0.326704830,Muscatine,1360,Arlene Gibbons,Consumer,0.03,1,2011-10-01,89599,Not Specified,52761,0.59,Office Supplies,Small Box,X-Rack™ File for Hanging Folders,Storage & Organization,-36.5256,10,Central,Central,20043,111.8,2011-10-02,Regular Air,5.03,Iowa,11.29
0.522796538,Garden City,2073,Evan Kelley,Consumer,0.04,1,2013-10-07,88565,Not Specified,48135,0.38,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,257.31,25,Central,Central,24678,492.18,2013-10-09,Regular Air,5.77,Michigan,19.98
-2.041204437,Lake In The Hills,2717,Edna Barefoot Rao,Consumer,0.05,1,2011-02-18,89396,Not Specified,60102,0.38,Office Supplies,Small Box,"Angle-D Binders with Locking Rings, Label Holders",Binders and Binder Accessories,-77.28,5,Central,Central,18963,37.86,2011-02-19,Regular Air,7.72,Illinois,7.3
-0.154886076,Moore,2433,Debra P May,Consumer,0.05,1,2010-06-10,89095,Not Specified,73160,0.36,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,-7.3416,5,Central,Central,21490,47.4,2010-06-11,Regular Air,5.6,Oklahoma,8.85
-1.359060187,Fort Dodge,2206,Bobby Powell,Consumer,0.05,1,2012-03-04,86262,Not Specified,50501,0.6,Office Supplies,Small Box,Hanging Personal Folder File,Storage & Organization,-211.13,10,Central,Central,18077,155.35,2012-03-06,Regular Air,11.25,Iowa,15.7
-0.426294436,Madison Heights,2893,Kathryn Tate,Consumer,0.06,1,2013-03-23,90022,Not Specified,48071,0.59,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,-44.13,10,Central,Central,24947,103.52,2013-03-24,Regular Air,4.5,Michigan,10.89
-0.249358350,Chicago,1682,Julie Edwards,Consumer,0.08,1,2010-09-14,38080,Not Specified,60611,0.38,Office Supplies,Small Box,Staples Copy Paper (20Lb. and 84 Bright),Paper,-56.35,47,Central,Central,5358,225.98,2010-09-15,Regular Air,4.7,Illinois,4.98
-0.505752088,Terre Haute,1776,Charlotte Patterson,Consumer,0.08,1,2010-08-04,89941,Not Specified,47802,0.36,Office Supplies,Small Box,Xerox 1978,Paper,-53.898,19,Central,Central,20278,106.57,2010-08-05,Regular Air,5.67,Indiana,5.78
-0.976603120,Conroe,1683,Wesley Corbett,Consumer,0.08,1,2010-09-14,90613,Not Specified,77301,0.38,Office Supplies,Small Box,Staples Copy Paper (20Lb. and 84 Bright),Paper,-56.35,12,Central,Central,23358,57.7,2010-09-15,Regular Air,4.7,Texas,4.98
-0.439189281,Garden City,2073,Evan Kelley,Consumer,0.09,1,2013-10-07,88565,Not Specified,48135,0.35,Office Supplies,Small Box,GBC VeloBinder Strips,Binders and Binder Accessories,-64.4115,19,Central,Central,24676,146.66,2013-10-09,Regular Air,6.16,Michigan,7.68
0.69,Marion,1463,Ellen Kirkland,Consumer,0.09,1,2011-12-03,86401,Not Specified,46952,0.37,Office Supplies,Small Box,Xerox 1941,Paper,724.1895,11,Central,Central,23857,1049.55,2011-12-05,Regular Air,4.65,Indiana,104.85
-3.251031935,Newton,1692,Rhonda Schroeder,Consumer,0,1,2010-01-23,90189,Not Specified,67114,0.58,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",-123.1816,5,Central,Central,19481,37.89,2010-01-24,Regular Air,8.37,Kansas,6.84
0.210357715,Oak Park,2999,Kim McCarthy,Consumer,0.03,1,2010-04-10,87041,Not Specified,48237,0.57,Office Supplies,Small Pack,Fiskars® Softgrip Scissors,"Scissors, Rulers and Trimmers",11.82,5,Central,Central,20891,56.19,2010-04-11,Regular Air,3.37,Michigan,10.98
-0.280238036,Sulphur Springs,951,Adam Barton,Consumer,0.01,1,2013-10-06,89090,Not Specified,75482,0.36,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,-56.51,26,Central,Central,24042,201.65,2013-10-08,Regular Air,5.83,Texas,7.64
0.545016871,Brookings,2048,Ricky Dougherty,Consumer,0.02,1,2011-12-30,88223,Not Specified,57006,0.46,Office Supplies,Wrap Bag,DIXON Ticonderoga® Erasable Checking Pencils,Pens & Art Supplies,66.225,21,Central,Central,21603,121.51,2012-01-13,Regular Air,1.99,South Dakota,5.58
-3.826302730,Oak Park,2999,Kim McCarthy,Consumer,0.05,1,2013-04-10,87052,Not Specified,48237,0.56,Office Supplies,Wrap Bag,Newell 342,Pens & Art Supplies,-15.42,1,Central,Central,20890,4.03,2013-04-11,Regular Air,3.97,Michigan,3.28
-0.248599741,Wilmette,592,Eva Silverman,Consumer,0.05,1,2011-03-12,86313,Not Specified,60091,0.8,Office Supplies,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,Rubber Bands,-5.77,5,Central,Central,18214,23.21,2011-03-14,Regular Air,0.7,Illinois,4.71
-0.252973952,Minneapolis,2955,James Levine,Consumer,0.09,1,2013-09-20,86430,Not Specified,55407,0.56,Office Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,-11.1688,8,Central,Central,22771,44.15,2013-09-21,Regular Air,2.27,Minnesota,5.85
-0.990890862,Middle River,2963,Frances Johnson,Consumer,0.01,1,2010-06-22,88612,Critical,21220,0.59,Office Supplies,Medium Box,Iris Project Case,Storage & Organization,-34.592,4,East & South,East,22175,34.91,2010-06-23,Regular Air,6.5,Maryland,7.98
-0.729479695,North Ridgeville,2884,Stuart C Robinson,Consumer,0.03,1,2011-10-30,87639,Critical,44039,0.52,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,-22.9932,2,East & South,East,21520,31.52,2011-11-01,Regular Air,6.75,Ohio,14.42
-0.256981988,Bethpage,1820,Mary Wood,Consumer,0.06,1,2011-08-07,85994,Critical,11714,0.57,Office Supplies,Medium Box,Eldon Simplefile® Box Office®,Storage & Organization,-19.2608,6,East & South,East,18027,74.95,2011-08-09,Regular Air,6.27,New York,12.44
-0.118603907,New York City,1821,Vanessa Boyer,Consumer,0.06,1,2011-08-07,193,Critical,10177,0.57,Office Supplies,Medium Box,Eldon Simplefile® Box Office®,Storage & Organization,-37.04,25,East & South,East,27,312.3,2011-08-09,Regular Air,6.27,New York,12.44
-0.103262681,Amesbury,2493,Tom Moody,Consumer,0.08,1,2011-08-04,86889,Critical,01913,0.52,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,-28.2568,20,East & South,East,25857,273.64,2011-08-06,Regular Air,6.75,Massachusetts,14.42
-0.341926763,New York City,2571,Rosemary O'Brien,Consumer,0,1,2013-10-25,50656,Critical,10165,0.59,Office Supplies,Small Box,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Appliances,-139.13,88,East & South,East,7095,406.9,2013-10-27,Regular Air,5.15,New York,4.37
-2.257650273,Randallstown,472,Donna Craven,Consumer,0,1,2011-07-18,88024,Critical,21133,0.36,Office Supplies,Small Box,Xerox 196,Paper,-165.26,12,East & South,East,20526,73.2,2011-07-18,Regular Air,7.96,Maryland,5.78
0.69,Middle River,2963,Frances Johnson,Consumer,0.01,1,2012-06-14,88615,Critical,21220,0.35,Office Supplies,Small Box,Presstex Flexible Ring Binders,Binders and Binder Accessories,63.0246,19,East & South,East,22160,91.34,2012-06-16,Regular Air,1.49,Maryland,4.55
-2.571703297,Aspen Hill,3363,Willie Snyder,Consumer,0.01,1,2012-03-08,87649,Critical,20906,0.38,Office Supplies,Small Box,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,-56.166,5,East & South,East,25972,21.84,2012-03-09,Regular Air,5.26,Maryland,3.98
-0.318294931,New York City,491,Toni Swanson,Consumer,0.01,1,2010-08-10,10464,Critical,10154,0.36,Office Supplies,Small Box,Xerox 1897,Paper,-69.07,41,East & South,East,1450,217,2010-08-11,Regular Air,6.07,New York,4.98
-0.206492588,Newark,957,Brooke M Wood,Consumer,0.03,1,2012-01-20,88003,Critical,19711,0.58,Office Supplies,Small Box,Staples 4 Outlet Surge Protector,Appliances,-24.5148,14,East & South,East,21143,118.72,2012-01-22,Regular Air,3.5,Delaware,8.67
-0.756246705,North Ridgeville,2884,Stuart C Robinson,Consumer,0.03,1,2011-06-25,87636,Critical,44039,0.37,Office Supplies,Small Box,Xerox 21,Paper,-57.384,11,East & South,East,19439,75.88,2011-06-27,Regular Air,6.6,Ohio,6.48
-2.016728349,Monroeville,1945,Oscar Swain,Consumer,0.03,1,2013-07-12,86337,Critical,15146,0.36,Office Supplies,Small Box,Xerox 1922,Paper,-54.492,5,East & South,East,18090,27.02,2013-07-13,Regular Air,7.44,Pennsylvania,4.98
0.69,North Ridgeville,2884,Stuart C Robinson,Consumer,0.04,1,2011-10-30,87639,Critical,44039,0.35,Office Supplies,Small Box,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,1204.6641,4,East & South,East,21521,1745.89,2011-11-01,Regular Air,19.99,Ohio,420.98
0.69,Laurel,2924,Courtney Nelson,Consumer,0.04,1,2011-08-28,86595,Critical,20707,0.37,Office Supplies,Small Box,Avery 481,Labels,44.4429,21,East & South,East,22436,64.41,2011-08-29,Regular Air,0.99,Maryland,3.08
-1.738803419,Findlay,1842,Kristin Hodge,Consumer,0.04,1,2011-01-29,90608,Critical,45840,0.38,Office Supplies,Small Box,Staples Copy Paper (20Lb. and 84 Bright),Paper,-63.0664,7,East & South,East,19866,36.27,2011-01-31,Regular Air,4.7,Ohio,4.98
0.436466942,Lancaster,1620,Gerald Petty,Consumer,0.04,1,2012-05-31,90250,Critical,17602,0.36,Office Supplies,Small Box,Xerox 188,Paper,67.6,13,East & South,East,19948,154.88,2012-06-02,Regular Air,5.01,Pennsylvania,11.34
-0.733898858,Middle River,2963,Frances Johnson,Consumer,0.05,1,2012-06-14,88615,Critical,21220,0.37,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,-4.4988,3,East & South,East,22161,6.13,2012-06-15,Regular Air,1.49,Maryland,1.88
-1.411039580,North Olmsted,2877,Shannon Aldridge,Consumer,0.05,1,2012-03-31,91494,Critical,44070,0.37,Office Supplies,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders and Binder Accessories,-29.5895,3,East & South,East,22564,20.97,2012-04-01,Regular Air,5.48,Ohio,6.81
0.69,Shirley,3098,Lorraine Boykin,Consumer,0.05,1,2010-04-08,89314,Critical,11967,0.38,Office Supplies,Small Box,Xerox 1932,Paper,240.1752,10,East & South,East,19816,348.08,2010-04-09,Regular Air,5.09,New York,35.44
-1.757870523,Hilliard,3096,Mike Howard,Consumer,0.05,1,2013-06-17,86226,Critical,43026,0.36,Office Supplies,Small Box,Xerox 1993,Paper,-106.984,9,East & South,East,25998,60.86,2013-06-18,Regular Air,9.68,Ohio,6.48
-2.016892457,North Olmsted,2883,Stuart Sharma,Consumer,0.05,1,2010-05-09,87632,Critical,44070,0.37,Office Supplies,Small Box,Xerox 227,Paper,-120.59,9,East & South,East,18694,59.79,2010-05-09,Regular Air,8.73,Ohio,6.48
-1.542566871,Monroeville,1945,Oscar Swain,Consumer,0.05,1,2013-07-12,86337,Critical,15146,0.36,Office Supplies,Small Box,Xerox 1984,Paper,-25.14384,2,East & South,East,18091,16.3,2013-07-13,Regular Air,8.74,Pennsylvania,6.48
0.307812535,Charleston,3402,Frederick Cole,Consumer,0.06,1,2013-05-14,87532,Critical,25314,0.4,Office Supplies,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,137.86,13,East & South,East,20275,447.87,2013-05-15,Regular Air,14.72,West Virginia,35.89
0.69,Depew,2947,Kathy Turner,Consumer,0.06,1,2013-09-01,87518,Critical,14043,0.37,Office Supplies,Small Box,Avery 503,Labels,122.0403,18,East & South,East,24108,176.87,2013-09-03,Regular Air,0.99,New York,10.35
0.69,Auburn,1519,Randall Boykin,Consumer,0.06,1,2010-12-14,89957,Critical,04210,0.37,Office Supplies,Small Box,Xerox 1888,Paper,711.0519,19,East & South,East,23470,1030.51,2010-12-14,Regular Air,4.85,Maine,55.48
-1.249051833,Fairfield,1680,Esther Whitaker,Consumer,0.06,1,2013-03-06,86650,Critical,45014,0.36,Office Supplies,Small Box,Xerox 1897,Paper,-9.88,1,East & South,East,21758,7.91,2013-03-08,Regular Air,6.07,Ohio,4.98
0.69,Cumberland,2352,Kerry Beach,Consumer,0.06,1,2010-12-20,86165,Critical,21501,0.57,Office Supplies,Small Box,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Storage & Organization,756.6747,18,East & South,East,20904,1096.63,2010-12-23,Regular Air,9.71,Maryland,59.76
0.149049819,Shrewsbury,1520,Lois Barnett,Consumer,0.06,1,2013-09-02,89959,Critical,01545,0.73,Office Supplies,Small Box,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Storage & Organization,399.0168,19,East & South,East,21599,2677.07,2013-09-03,Regular Air,19.99,Massachusetts,140.85
-0.528210526,North Olmsted,2883,Stuart Sharma,Consumer,0.08,1,2011-08-19,87637,Critical,44070,0.43,Office Supplies,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,-119.4284,16,East & South,East,18344,226.1,2011-08-21,Regular Air,13.32,Ohio,14.81
